Item,Frequency
"他们 俩",116
"瞪 着",116
"回 事",115
"注视 着",115
"消失 了",115
"什么 也",115
"的 手",115
"就 要",114
"是 因为",114
"一 位",114
"是 哈利",114
"最后 一",114
"他 没有",113
"不 到",113
"特里劳尼 教授",113
"说 他",113
"变成 了",113
"并 不",112
"着 他 的",112
"一 天",112
"海格 说",111
"笑 着",111
"不 住",111
"做 了",111
"让 他",110
"只 是",110
"真 是",110
"着 她",110
"待 在",110
"着 那",109
"两 人",109
"一 副",109
"着 说",109
"哈利 不",109
"会 有",109
"那 天",108
"他 对",108
"过 了",108
"做 的",107
"庞弗雷 女士",106
"怎么 回",106
"可 不",106
"那 条",106
"家养 小",105
"让 我",105
"地 看 着",105
"斯 内",105
"死 了",104
"怎么 回 事",104
"从 他",104
"小 矮星",104
"才 能",104
"说 什么",104
"告诉 我",104
"很 好",103
"注意 到",103
"巨大 的",103
"家养 小 精灵",102
"了 一 声",102
"使 他",102
"因为 他",102
"拿 着",102
"又 是",101
"回来 了",101
"等 着",101
"赫敏 的",101
"朝 他",101
"霍格沃茨 的",101
"一直 在",101
"那 张",100
"小声 说",100
"了 一些",100
"着 一 个",100
"我 还",99
"那 种",99
"这么 说",99
"马克西姆 女士",99
"嘴 里",99
"不 让",99
"出来 的",99
"多 了",99
"双 手",98
"他 想",98
"站 了",98
"黑 魔法",98
"这 次",97
"出 了",97
"床 上",96
"走 吧",96
"的 朋友",95
"打 了",95
"一 点",95
"站 了 起来",95
"离开 了",95
"慢慢 地",95
"最 好",94
"能 不",94
"从来 没有",94
"的 门",94
"就 把",94
"哈利 一",93
"很 不",93
"个 星期",93
"克拉布 和",93
"墙 上",93
"只 手",93
"可怕 的",93
"教授 说",93
"和 他",93
"了 他们",92
"很 大",92
"着 的",92
"和 哈利",92
"地板 上",92
"的 情况",91
"是 说",91
"教授 的",91
"放 在",91
"房间 里",91
"谁 也",91
"般 的",90
"每 一",90
"只 见",90
"了 一 口",90
"的 办公室",90
"我 没有",90
"在 这时",90
"把 一",89
"跟 他",89
"你 会",89
"我 也",89
"又 一",89
"封 信",89
"你 怎么",88
"你 能",88
"火 弩箭",88
"看 不 见",88
"我 不 知道",88
"这 就",87
"不 用",87
"学校 的",87
"知道 你",87
"没 事",87
"站 起来",87
"其他 人",87
"在 一起",87
"会 把",86
"你 好",86
"把 哈利",86
"要 把",86
"还 不",86
"从 没",86
"和 一",85
"了 那",85
"哈利 从",85
"了 口",85
"一 股",85
"他 从",85
"口袋 里",85
"如果 他",85
"还 有 一",85
"第一 次",85
"就 在 这时",85
"但 我",85
"地 笑",84
"出现 了",84
"了 这",84
"人 在",84
"这么 做",84
"能 不 能",84
"我 真",84
"的 那个",84
"在 我",84
"弗雷德 说",84
"他 觉得",84
"地 对",84
"想 把",84
"的 每",84
"的 胳膊",83
"椅子 上",83
"不 出",83
"一 遍",83
"而 是",82
"根本 不",82
"得 多",82
"把 他们",82
"得 更",82
"的 意思",82
"的 声音 说",82
"在 这",82
"那 就",82
"句 话",82
"只 能",82
"伏地魔 的",82
"还 是",82
"不见 了",82
"快 就",82
"他 会",81
"哈利 看见",81
"地 朝",81
"他 自己",81
"去 找",81
"正 是",81
"躺 在",81
"和 高尔",81
"每 个 人",81
"不 了",81
"哈利 和 赫敏",81
"告诉 你",81
"地 盯",80
"出来 了",80
"礼堂 里",80
"说 过",80
"在 这儿",80
"干 什么",79
"他 也",79
"告诉 他",79
"知道 的",79
"说 得",79
"一切 都",79
"你 就",79
"听见 了",79
"第一 个",79
"大 堆",79
"预言家 日报",78
"个 项目",78
"地 盯 着",78
"发出 一",78
"他 用",78
"不 明白",78
"一 大 堆",78
"跟 我",78
"他 知道",78
"的 神情",78
"对 我",78
"斯内普 的",78
"当 他",78
"韦斯莱 先生 说",78
"克拉布 和 高尔",77
"对 了",77
"的 感觉",77
"你 这",77
"不 行",77
"很 快 就",76
"再 也",76
"地 从",76
"好 吗",76
"他 要",76
"赫奇 帕奇",76
"我 会",76
"什么 地方",76
"斯莱特林 的",76
"什么 呢",76
"不 太",75
"不 愿意",75
"用 魔杖",75
"在 那儿",75
"你们 的",75
"魔法 学校",75
"戴 着",75
"坐 了",75
"着 它",75
"的 两",75
"不 停",75
"要 去",75
"他 看见",75
"是 一 种",74
"乔治 说",74
"神秘 人",74
"来 的",74
"格兰芬 多 的",74
"他 已经",73
"哈利 看",73
"卢 平",73
"觉得 自己",73
"隐形 衣",73
"想 让",73
"发生 了",73
"飞快 地",73
"个 月",73
"过 一",73
"当然 啦",72
"个 人 都",72
"什么 事",72
"敢 相信",72
"拉文 克劳",72
"了 过去",72
"不 敢 相信",72
"听 着",72
"在 他 的",72
"这 是 一",72
"看见 他",72
"我 来",72
"一 本",71
"也 不 会",71
"我 把",71
"不 知",71
"喘 着",71
"是 很",71
"对 你",71
"顺 着",71
"周围 的",71
"望 着 他",71
"利多 的",70
"的 伤疤",70
"个 大",70
"不 再",70
"压低 声音",70
"第二 天",70
"跟 你",70
"他们 就",70
"地 把",70
"不 耐烦",70
"的 一 声",70
"他们 不",70
"也 没",70
"的 笑容",69
"极 了",69
"了 她",69
"被 人",69
"都 会",69
"是 从",69
"打量 着",69
"把 那",69
"明白 了",69
"个 小时",69
"不 在",69
"不 着",68
"了 一 眼",68
"了 吧",68
"了 口 气",68
"一 边",68
"地 瞪",68
"让 你",68
"意识 到",68
"说话 了",68
"我们 不",68
"都 没有",68
"的 黑",68
"能 把",68
"长 时间",68
"游走 球",68
"邓布 利多 的",68
"不 应该",67
"正 在",67
"只 猫头鹰",67
"一 双",67
"魔法 的",67
"邓布利多 教授",67
"眼睛 里",67
"我 希望",67
"把 她",67
"的 那些",67
"哈利 没有",67
"脸上 的",67
"成 了",67
"了 看",67
"我 可以",67
"的 第一",66
"哈利 感到",66
"那 头",66
"不 像",66
"朝 哈利",66
"这 一 点",66
"会 被",65
"你 也",65
"走廊 里",65
"了 出去",65
"就 能",65
"着 气",65
"有 了",65
"把 它们",65
"很 难",65
"还 没",65
"身 上",65
"一 场",64
"早 就",64
"得 太",64
"让 他们",64
"炸 尾螺",64
"桌 上",64
"这 只",64
"了 两",64
"大声 说",64
"紧张 地",64
"我们 在",64
"如果 我",64
"住 在",64
"哈利 也",64
"把 这",64
"像 是",64
"哈利 知道",64
"摇 了",63
"看到 了",63
"开 了",63
"你 还",63
"进 了",63
"吃惊 地",63
"的 人 都",63
"最 好 的",63
"看 了 看",63
"然后 他",63
"抓住 了",63
"的 信",63
"个 小",63
"那 双",63
"的 魔法",63
"知道 我",63
"一 只 手",62
"把 他 的",62
"了 一 句",62
"不 许",62
"在 说",62
"在 了",62
"三 个 人",62
"落 在",62
"了 过来",62
"着 什么",62
"对 哈利 说",62
"有 几",62
"朝 他们",62
"肯定 是",62
"望 着 哈利",62
"的 肩膀",62
"吓 得",62
"上 了",61
"这 不",61
"还 以为",61
"天狼星 说",61
"的 几",61
"可能 是",61
"也 在",61
"的 耳朵",61
"小 天狼星 说",61
"在 做",61
"发生 的",61
"重重 地",61
"为什么 要",61
"个 声音",61
"为什么 不",61
"的 走廊",61
"没 见",61
"有 两",61
"一 封",61
"我们 要",61
"黑暗 中",61
"在 哪儿",61
"旁边 的",61
"一 年",60
"看 着 他",60
"教室 里",60
"着 哈利 的",60
"我 一直",60
"一 扇",60
"打开 了",60
"是 我们",60
"每 次",60
"把 魔杖",60
"我 去",60
"了 点",60
"向 他",60
"又 把",60
"他们 是",60
"意思 是",60
"本 书",60
"德思礼 一",59
"当 他们",59
"的 长袍",59
"的 桌子",59
"但 哈利",59
"看 着 哈利",59
"的 箱子",59
"脑子 里",59
"我 能",59
"的 鼻子",59
"没有 一",59
"马身 有",59
"德思礼 一 家",59
"罗恩 说 着",59
"没 想到",59
"的 同学",59
"不 耐烦 地",59
"地 在",59
"知道 自己",59
"我 已经",59
"用 一",59
"和 我",59
"叫 着",59
"并 没有",59
"气愤 地",59
"耐烦 地",59
"传来 一",58
"一 年级",58
"在 地上",58
"分钟 后",58
"的 身体",58
"他 突然",58
"没 什么",58
"意味 着",58
"就 连",58
"麻瓜 的",58
"他 感到",58
"一 份",58
"疯 眼汉",58
"都 有",58
"了 进去",58
"闪闪 发亮",58
"上 次",58
"个 巫师",58
"了 进来",57
"不 去",57
"着 罗恩",57
"没 见 过",57
"先生 的",57
"摄 魂怪",57
"真 不",57
"在 你",57
"点 了",57
"的 手指",57
"哈利 听见",57
"中 的",57
"打 了 个",57
"在 一 个",57
"个 很",57
"他 听见",57
"低声 说",57
"显得 很",57
"不停 地",57
"轻声 说",57
"给 他们",57
"一 步",57
"大概 是",57
"的 时间",56
"知道 了",56
"天 晚上",56
"我 一",56
"漆黑 的",56
"你 把",56
"到 他",56
"魁地奇 比赛",56
"一 段",56
"直 到",56
"抱 着",56
"是 为了",56
"怎么 啦",56
"那么 多",56
"哈利 看到",56
"了 你",56
"一 丝",56
"这 使",56
"都 知道",56
"是 怎么 回",56
"一定 是",56
"了 摇头",56
"的 书",56
"的 最",56
"奇怪 的",56
"的 那 个",55
"头 马身",55
"每 个 人 都",55
"挂 着",55
"头 马身 有",55
"肯定 会",55
"两 个 人",55
"的 窗户",55
"疯 了",55
"向 他们",55
"是 怎么 回 事",55
"怎么 说",55
"三 强",55
"长 着",55
"夫人 说",55
"休息室 里",55
"太 好",54
"出现 在",54
"他 看",54
"弗立维 教授",54
"用 手",54
"的 问题",54
"关上 了",54
"赫敏 和",54
"天狼星 的",54
"听 了",54
"了 一 大",54
"了 哈利 的",54
"我们 就",54
"一 口 气",54
"小 天狼星 的",54
"头 的",54
"什么 意思",54
"另 一 个",54
"里 有",54
"第二 个",54
"毫 无",54
"你们 俩",54
"的 猫头鹰",54
"用 的",54
"发现 了",53
"他 问",53
"都 要",53
"的 飞天 扫帚",53
"长 得",53
"摇 了 摇头",53
"过 他",53
"谢谢 你",53
"听 不",53
"一 个 大",53
"我 有",53
"的 飞天",53
"把 自己",53
"喘 着 气",53
"都 被",53
"认为 他",53
"着 眼睛",53
"忘 了",53
"是 想",53
"费格 太太",53
"写 着",53
"一点儿 也",53
"急切 地",53
"的 一切",53
"用 不",53
"多 塔楼",53
"年 前",52
"神奇 动物",52
"我 敢",52
"斯内普 教授",52
"又 在",52
"的 意思 是",52
"我 相信",52
"我 必须",52
"魔法 石",52
"哈利 突然",52
"鹰 头 马身 有",52
"鹰 头 马身",52
"发出 一 声",52
"罗恩 在",52
"找 球手",52
"他 为什么",52
"几 步",52
"我 的 意思",52
"闪 着",52
"强 争霸赛",52
"抬起 头",52
"想 知道",52
"鹰 头",52
"是 我 的",52
"个 不",52
"能 看见",52
"着 自己",52
"后面 的",52
"三 强 争霸赛",52
"哈利 可以",52
"了 自己",52
"她 是",52
"的 房间",52
"地 瞪 着",52
"麦格 教授 说",51
"你 看",51
"一 间",51
"他 很",51
"想 着",51
"卢 平 说",51
"大大 的",51
"真 希望",51
"不 喜欢",51
"公共 休息室 里",51
"去 看",51
"兴奋 地",51
"平 说",51
"一 跳",51
"的 父母",51
"他 的 魔杖",51
"就 知道",51
"不 对",51
"这么 多",51
"高兴 地",51
"很 有",51
"她 在",51
"哈利 又",51
"不 肯",51
"抬头 望",51
"你 想",51
"是 最",51
"桌子 上",51
"看见 一",50
"天狼星 布莱克",50
"点 头",50
"可怜 的",50
"学校 里",50
"施 了",50
"我 父亲",50
"是 他们",50
"刺耳 的",50
"你 没",50
"他 可以",50
"外面 的",50
"吸 了",50
"告诉 我们",50
"得 不",50
"什么 的",50
"我们 都",50
"坐 了 下来",50
"被 开除",50
"在 那",50
"说 不",50
"狠狠 地",50
"他 能",50
"身 来",50
"我 对",50
"我 很",50
"你 要",50
"让 哈利",50
"是 吧",50
"出 一",50
"小 天狼星 布莱克",50
"小小 的",49
"头 上",49
"来 吧",49
"响 了",49
"告诉 了",49
"新 的",49
"给 了",49
"气 说",49
"了 点 头",49
"的 儿子",49
"整 个",49
"就 没有",49
"了 许多",49
"那 两",49
"个 男孩",49
"古怪 的",49
"年级 学生",49
"藏 在",49
"下 一",49
"说 你",49
"喜欢 的",49
"得 像",49
"在 她",49
"门厅 里",49
"是 什么 意思",49
"你 认为",49
"没 头",49
"你 可以",49
"哈利 说 着",49
"干 的",49
"抬头 望 着",48
"魔法 防御",48
"扫帚 上",48
"他 似乎",48
"十 分钟",48
"马身 有 翼",48
"他 的 声音",48
"防御 术",48
"对 他们",48
"领 着",48
"在 黑暗",48
"我们 还",48
"学院 的",48
"小 的",48
"你 有",48
"都 能",48
"他们 说",48
"的 男孩",48
"躲 在",48
"一 看",48
"是 这",48
"头 来",48
"扫 了",48
"它 是",48
"什么 都",48
"你 一",48
"说 一",48
"有 翼",48
"盯 着 哈利",48
"马尔福 的",48
"也 有",48
"韦斯莱 夫人 说",47
"很 大 的",47
"又 有",47
"马尔福 先生",47
"没 头 的",47
"差点 没",47
"是 他 的",47
"差点 没 头",47
"发现 自己",47
"更 多",47
"根 魔杖",47
"的 咒语",47
"德思礼 夫妇",47
"黑 魔法 防御",47
"你 必须",47
"他们 会",47
"不 好",47
"就 可以",47
"会 是",47
"看 他",47
"的 每 一",47
"哈利 还",47
"知道 这",47
"他 手",47
"我 是 说",47
"地下 教室",47
"只 有 一",47
"就 有",46
"快 点儿",46
"在 地",46
"你 为什么",46
"的 家伙",46
"内 普",46
"它 在",46
"能 让",46
"他们 还",46
"有 个",46
"我 的 意思 是",46
"一点儿 也 不",46
"在 做 什么",46
"站 着",46
"着 赫敏",46
"着 气 说",46
"感觉 到",46
"的 面孔",46
"下来 的",46
"前 的",46
"了 一 口 气",46
"霍琦 女士",46
"的 腿",46
"你 和",46
"个 字",46
"箱子 里",46
"赫敏 在",46
"看 得",46
"真 的",46
"我 看",46
"说 了 一",45
"这里 的",45
"她 把",45
"头 马身 有 翼",45
"停止 了",45
"忍 不",45
"也 会",45
"还 会",45
"尖 叫",45
"你 没有",45
"你 去",45
"差点 没 头 的",45
"说 我",45
"从 没 见",45
"忍 不 住",45
"他 最",45
"的 脚步声",45
"我 不 能",45
"课 的",45
"他 了",45
"有 谁",45
"的 脚",45
"有 一 种",45
"秒 钟",45
"扇 门",45
"下面 的",45
"怎么 会",45
"我 告诉",45
"的 尼克",44
"太 好 了",44
"它们 的",44
"一起 去",44
"手 里 的",44
"我们 必须",44
"用 不 着",44
"快 走",44
"地 站",44
"一 堆",44
"各 种",44
"似 的",44
"场地 上",44
"她 不",44
"了 很",44
"头 的 尼克",44
"从 没 见 过",44
"没 头 的 尼克",44
"的 孩子",44
"一边 把",44
"的 哈利",44
"听 我",44
"的 主人",44
"四 个",44
"会 知道",44
"魔法 防御 术",44
"他 怎么",44
"不 会 有",44
"穆迪 说",44
"了 一 种",44
"说话 的",44
"黑 魔法 防御 术",44
"在 魔法",44
"能 听见",44
"又 一 次",44
"起来 了",44
"声音 在",44
"那 件",44
"了 一 遍",44
"一 个 很",44
"的 最后",44
"有 许多",44
"想 不",44
"的 小屋",43
"了 魔法",43
"哈利 赶紧",43
"任何 人",43
"的 另",43
"了 一会儿",43
"窗 外",43
"的 这",43
"如果 我们",43
"严厉 地",43
"的 另 一",43
"鹰 头 马身 有 翼",43
"他 现在",43
"你们 在",43
"他们 三",43
"一 群",43
"每 天",43
"走 过",43
"的 了",43
"敢 说",43
"飞 了",43
"很 高兴",43
"棒 了",43
"有 一些",43
"我 刚才",43
"两 边",43
"格兰芬 多 塔楼",43
"桌子 旁",43
"敲 了",43
"拖 着",43
"洛丽丝 夫人",43
"几 句",43
"的 女巫",42
"上 有",42
"一 团",42
"斯普劳特 教授",42
"太 棒 了",42
"金色 的",42
"差点 没 头 的 尼克",42
"跟 他们",42
"姨父 的",42
"几 秒 钟",42
"能 在",42
"一 对",42
"迪戈里 先生",42
"格兰芬 多 队",42
"几 秒",42
"的 身影",42
"他 只",42
"再 说",42
"我们 可以",42
"他 身边",42
"了 罗恩",42
"太 棒",42
"留 在",42
"的 魁地奇",42
"看到 哈利",42
"哈利 想",42
"你们 知道",42
"掏出 一",42
"平静 地",42
"就 一直",42
"有 人 在",42
"不 需要",42
"对 她",42
"的 其他",42
"多 队",42
"知道 吗",42
"见 了",41
"他 必须",41
"使 哈利",41
"的 新",41
"我 猜",41
"了 它",41
"他们 把",41
"比 他",41
"不 清",41
"有 翼 兽",41
"些 什么",41
"孪生 兄弟",41
"了 我 的",41
"翼 兽",41
"的 口气",41
"可是 他",41
"在 学校",41
"胖 夫人",41
"点 了 点",41
"这 才",41
"只 猫",41
"吃 了",41
"自己 在",41
"事 吧",41
"着 魔杖",41
"好像 是",41
"不 相信",41
"穆迪 的",41
"脑海 里",41
"金色 飞贼",41
"不 是 一",41
"来 得",41
"巫师 的",41
"让 它",41
"举 着",41
"了 一 只",41
"一 套",41
"谁 也 不",41
"马身 有 翼 兽",41
"会 在",41
"呆呆 地",41
"告诉 过",41
"鬼 飞球",41
"想起 了",41
"又 说",41
"在 哪里",40
"他 有",40
"上面 的",40
"希望 你",40
"举起 魔杖",40
"你 了",40
"的 头",40
"把 门",40
"地 走",40
"地面 上",40
"里 拿",40
"说 的 话",40
"马尔福 说",40
"隔 着",40
"要 给",40
"那 本",40
"这 是 什么",40
"斯内普 说",40
"格兰杰 小姐",40
"全 都",40
"是 有",40
"在 什么",40
"的 口袋",40
"不 愿",40
"课 上",40
"快 要",40
"用 了",40
"身 后",40
"许多 人",40
"如果 他们",40
"见 过 的",40
"走进 了",40
"觉得 这",40
"头顶 上",40
"点 了 点 头",40
"被 一",40
"真是 太",40
"身后 的",40
"几 个 人",40
"过 你",40
"对 罗恩",39
"她 一",39
"沉重 的",39
"大 狗",39
"奥利凡德 先生",39
"高 的",39
"话 来",39
"全 班",39
"一 顶",39
"要 在",39
"下 的",39
"塞德里克 的",39
"着 小",39
"我 不 是",39
"小心 地",39
"放 着",39
"都 没",39
"从 他们",39
"不 见 了",39
"盯 着 他",39
"博格 特",39
"还 能",39
"行 了",39
"吃 早饭",39
"得 对",39
"哈利 对",39
"笑 得",39
"可以 看见",39
"跳 了",39
"花 了",39
"是 被",39
"个 人 的",39
"我 只是",39
"我 爸爸",39
"来 看",39
"在 黑暗 中",39
"只 想",39
"城堡 里",39
"达力 的",39
"头 马身 有 翼 兽",39
"气呼呼 地",39
"他们 听见",39
"夫人 的",39
"她 就",39
"恢复 了",39
"魔法部 的",39
"很 长",39
"不 是 吗",38
"城堡 的",38
"拍 了",38
"厨房 里",38
"之间 的",38
"他 身",38
"的 衣服",38
"再 也 不",38
"它 就",38
"天花板 上",38
"的 那 一",38
"哈利 很",38
"似乎 在",38
"纳威 的",38
"他 看到",38
"没有 看见",38
"上 一",38
"现在 就",38
"厚厚 的",38
"你 爸爸",38
"哈利 小声",38
"争霸赛 的",38
"然后 又",38
"一 句 话",38
"我们 会",38
"大理石 楼梯",38
"玛姬 姑妈",38
"一 把 抓住",38
"打 着",38
"因为 我",38
"愉快 的",38
"到处 都",38
"两 次",38
"告诉 他们",38
"一 封 信",38
"他 脸上",38
"没有 把",38
"弗农 姨父 的",38
"好像 他",38
"把 抓住",38
"他 走",38
"的 楼梯",38
"会 不",38
"一 辆",38
"他 说话",38
"的 公共",38
"我 只",38
"同学 都",38
"这 一切",38
"一 只 猫头鹰",38
"这 是 一 个",38
"找到 了",38
"了 下去",38
"他 才",38
"也 不 知道",38
"的 吗",38
"喝 了",38
"时 的",38
"的 老",38
"在 我们",38
"家庭 作业",38
"只 魔眼",38
"把 椅子",38
"他 手 里",37
"在 上面",37
"地 笑 了",37
"才 不",37
"和 其他",37
"知道 是",37
"五 分钟",37
"怎么 可能",37
"术 课",37
"斯 内 普",37
"我 觉得",37
"重要 的",37
"的 最后 一",37
"一 支",37
"没有 什么",37
"的 脖子",37
"那 只 魔眼",37
"这 就 是",37
"不 起",37
"你 父亲",37
"从 一",37
"没 关系",37
"另 一 边",37
"可能 会",37
"耐烦 地 说",37
"座位 上",37
"什么 人",37
"一 个 小",37
"你们 都",37
"要 做",37
"露出 了",37
"已经 把",37
"不 耐烦 地 说",37
"魔药 课",37
"她 又",37
"的 那 种",37
"上 都",37
"回到 了",37
"从来 没",37
"着 脸",37
"变成 了 一",37
"穿 过",37
"他 被",37
"产生 了",37
"你们 不",37
"继续 说道",37
"东西 都",37
"鹰 头 马身 有 翼 兽",37
"没有 一 个",37
"把 你 的",37
"来到 了",37
"因为 他们",37
"忘记 了",37
"发出 的",37
"防御 术 课",37
"都 很",37
"也 不 能",36
"迪戈 里",36
"个 不 停",36
"会 让",36
"他们 已经",36
"闪闪 发光",36
"根本 没有",36
"他们 要",36
"结束 了",36
"给 哈利",36
"德姆斯特朗 的",36
"你 已经",36
"去 吧",36
"听到 了",36
"上 的 一",36
"苍白 的",36
"那 人",36
"我 了",36
"爸爸 妈妈",36
"停 地",36
"感 兴趣",36
"不 想 让",36
"得 及",36
"的 情绪",36
"着 两",36
"不 够",36
"在 走廊",36
"喘 着 气 说",36
"银色 的",36
"这 两",36
"站在 那里",36
"起 了",36
"事 了",36
"的 幽灵",36
"的 公共 休息室",36
"等 他",36
"的 场地",36
"气 得",36
"但 她",36
"我 可",36
"哪儿 去",36
"在 空中",36
"分院 帽",36
"一 棵",36
"他 朝",36
"一 分钟",36
"不 停 地",36
"那 是 一",36
"来 得 及",36
"颤抖 着",35
"气喘吁吁 地",35
"的 天花板",35
"看到 他",35
"气愤 地 说",35
"还 有 一 个",35
"怎么 做",35
"地 想",35
"去 的",35
"怎么 知道",35
"会 使",35
"地 笑 着",35
"上 挂",35
"就 被",35
"魔法 防御 术 课",35
"了 三",35
"眼睛 盯",35
"好 啊",35
"两 条",35
"没有 注意",35
"和 金妮",35
"的 办法",35
"闪烁 着",35
"他 刚",35
"的 课",35
"冰冷 的",35
"在 里面",35
"是 那",35
"的 汽车",35
"那 道",35
"那样 的",35
"没 等",35
"着 一 只",35
"是 对",35
"但 他们",35
"浑身 发抖",35
"说 得 对",35
"才 会",35
"他 去",35
"也 看",35
"在 前面",35
"一 看见",35
"的 秘密",35
"当 哈利",35
"有 可能",35
"似乎 是",35
"的 勇士",35
"他 一 个",35
"他 的 眼睛",35
"着 身子",35
"他们 一",35
"一 座",35
"住 了",35
"黑 魔法 防御 术 课",35
"魔杖 的",35
"岁 的",35
"世界 上",34
"眼睛 盯 着",34
"黄油 啤酒",34
"更 多 的",34
"买 了",34
"把 目光",34
"也许 是",34
"平静 地 说",34
"似乎 都",34
"里 掏出",34
"在 什么 地方",34
"失去 了",34
"一边 说",34
"绝对 不",34
"真正 的",34
"转 了",34
"不 希望",34
"太 多",34
"他 的 脸",34
"了 一 件",34
"是 你 的",34
"现在 他",34
"听 我 说",34
"另外 一",34
"把 扫帚",34
"他 和 罗恩",34
"他 做",34
"使用 魔法",34
"给 我们",34
"手 里 拿",34
"一 杯",34
"最 喜欢",34
"的 椅子",34
"挣扎 着",34
"不 一样",34
"他们 来到",34
"占卜 课",34
"角落 里",34
"个 房间",34
"的 一 只",34
"黑乎乎 的",34
"我 敢 说",34
"是 一 条",34
"笑 着 说",34
"这 位",34
"停住 了",34
"前面 的",34
"不 是 我",34
"要 告诉",34
"其他 同学",34
"从 哈利",34
"会 不 会",34
"微笑 着",34
"这里 来",33
"恶狠狠 地",33
"看见 哈利",33
"条 腿",33
"的 情景",33
"真 想",33
"到 这里",33
"一 小",33
"他 一直",33
"这 条",33
"地 看 了",33
"而 不",33
"在 我 的",33
"保护 神奇 动物",33
"班 同学",33
"跑 了",33
